t,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50
1.45152,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078
1.45274,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078
1.45393,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078
1.45513,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078
1.45627,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078
1.45743,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078
1.45861,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078
1.45976,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0396078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078
1.46093,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0396078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078
1.46209,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.46328,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.46444,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.46555,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.4667,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0596078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.46788,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.46903,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.47023,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.47137,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.4725,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.47368,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.47488,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.47602,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.4771,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.47829,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.4794,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.48062,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.48182,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0596078,0.0796078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.48294,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.4841,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.48517,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.48636,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.4876,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.48879,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49119,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49239,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0196078,0.0596078,0.0796078,0.0596078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49361,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0396078,0.0796078,0.0596078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49488,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0396078,0.0796078,0.0596078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.4961,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0396078,0.0796078,0.0596078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49725,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0396078,0.0596078,0.0596078,-0.000392157,0.0196078,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49838,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0396078,0.0596078,0.0596078,-0.000392157,0.0196078,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078
1.49951,0.0196078,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,0.0396078,0.0396078,0.0596078,0.0596078,-0.000392157,0.0196078,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0396078
