t,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50
0.309693 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0596078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.310877 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0796078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0596078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.312022 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0796078,0.0196078,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.313163 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,0.0196078,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.314282 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.315514 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0396078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.316646 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0396078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.31782 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.31896 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.320115 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.32117 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.322369 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.323552 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.324699 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.32587 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.327016 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.328266 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.329415 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.330535 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.331753 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0596078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.332939 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0596078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0596078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.334087 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0596078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.335295 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0596078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.336433 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.337642 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.338781 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0796078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.339882 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,0.0196078,0.0396078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.341077 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.342264 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.343426 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.344562 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.345773 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.346943 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.348089 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.349259 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0796078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.350448 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0796078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.351516 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.352687 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.353739 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0996078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.354914 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0996078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
0.356097 ,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0996078,-0.000392157,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0196078,-0.000392157,0.0596078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0796078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0196078,0.0196078
