t,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50
11.9833 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.06,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18
11.9849 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.06,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18
11.9864 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.06,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18
11.988 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.06,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18
11.9894 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.06,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18
11.991 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18
11.9925 ,0.3,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
11.994 ,0.3,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
11.9956 ,0.3,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
11.9971 ,0.3,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
11.9987 ,0.3,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0003 ,0.3,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0018 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0034 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0052 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0069 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0086 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0104 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.06,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.012 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0137 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0153 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.017 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0187 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.04,0.06,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0204 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.04,0.06,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0219 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0236 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0253 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0269 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0286 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0302 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0319 ,0.32,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0334 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0351 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0367 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0384 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0399 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0415 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0432 ,0.36,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18
12.0449 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18
12.0466 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.06,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18
12.0482 ,0.34,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.06,-6.93889e-18
